PolicyID,AccountID,ProductID,InsurerID,StartDate,EndDate,Status
POL0046162,A03109,P00004,I00002,4/5/2024,8/17/2025,Cancelled
POL0046163,A00560,P00001,I00001,6/23/2024,12/26/2025,Active
POL0046164,A06248,P00006,I00004,12/19/2022,1/23/2029,Active
POL0046165,A02431,P00005,I00001,2/20/2022,11/20/2024,Expired
POL0046166,A01578,P00005,I00006,5/30/2022,8/2/2027,Active
POL0046167,A00191,P00006,I00004,6/19/2022,4/7/2029,Cancelled
POL0046168,A00718,P00002,I00001,12/29/2023,4/2/2028,Expired
POL0046169,A04542,P00002,I00002,6/4/2022,12/8/2025,Cancelled
POL0046170,A01661,P00004,I00001,12/19/2020,11/16/2025,Cancelled
POL0046171,A00585,P00002,I00001,8/23/2021,12/4/2025,Cancelled
POL0046172,A01038,P00001,I00001,1/30/2024,3/20/2029,Active
POL0046173,A00310,P00007,I00006,11/8/2019,10/22/2026,Expired
POL0046174,A02063,P00001,I00006,4/2/2022,7/7/2028,Expired
POL0046175,A05525,P00007,I00003,12/4/2020,3/27/2028,Expired
POL0046176,A03676,P00005,I00002,6/7/2020,8/13/2028,Active
POL0046177,A00246,P00006,I00002,9/7/2023,3/19/2028,Cancelled
POL0046178,A03867,P00001,I00002,12/7/2019,7/2/2026,Active
POL0046179,A06085,P00003,I00005,7/1/2022,2/10/2028,Active
POL0046180,A04953,P00002,I00002,5/12/2021,4/21/2025,Expired
POL0046181,A01800,P00004,I00002,8/19/2021,7/17/2025,Cancelled
POL0046182,A05265,P00007,I00005,6/2/2022,2/29/2028,Cancelled
POL0046183,A02360,P00001,I00006,8/31/2023,7/30/2028,Active
POL0046184,A03941,P00006,I00001,5/5/2020,11/21/2024,Expired
POL0046185,A00996,P00007,I00004,8/3/2022,8/3/2028,Active
POL0046186,A04100,P00006,I00001,10/9/2023,1/5/2026,Cancelled
POL0046187,A02717,P00006,I00006,8/15/2023,5/11/2025,Active
POL0046188,A04685,P00004,I00004,8/27/2022,1/18/2025,Expired
POL0046189,A05762,P00005,I00002,1/19/2020,9/24/2024,Expired
POL0046190,A00504,P00002,I00004,10/16/2023,3/30/2027,Cancelled
POL0046191,A06297,P00002,I00001,1/16/2022,6/3/2027,Cancelled
POL0046192,A00036,P00002,I00004,3/7/2021,7/2/2026,Cancelled
POL0046193,A05334,P00001,I00001,11/5/2022,11/20/2025,Active
POL0046194,A04459,P00004,I00002,5/4/2020,8/17/2028,Expired
POL0046195,A01359,P00005,I00003,1/28/2022,4/26/2027,Active
POL0046196,A05268,P00002,I00002,4/4/2022,9/16/2024,Expired
POL0046197,A02061,P00006,I00004,7/15/2024,1/8/2029,Cancelled
POL0046198,A05228,P00007,I00006,2/24/2024,1/4/2025,Cancelled
POL0046199,A04179,P00001,I00006,12/1/2019,8/13/2024,Expired
POL0046200,A00874,P00002,I00001,9/3/2023,6/7/2025,Expired
POL0046201,A02208,P00005,I00005,10/16/2022,7/18/2029,Expired
POL0046202,A01218,P00001,I00004,7/18/2022,7/25/2025,Active
POL0046203,A02497,P00003,I00002,6/5/2024,2/1/2026,Cancelled
POL0046204,A02768,P00003,I00002,9/13/2023,4/23/2025,Active
POL0046205,A05839,P00006,I00006,1/27/2021,8/16/2024,Expired
POL0046206,A00040,P00005,I00006,6/11/2023,3/10/2029,Expired
POL0046207,A02780,P00006,I00005,7/5/2021,6/22/2025,Expired
POL0046208,A01968,P00002,I00006,8/30/2022,3/5/2025,Active
POL0046209,A02542,P00007,I00002,12/26/2022,9/12/2027,Active
POL0046210,A00190,P00006,I00006,6/22/2024,6/14/2027,Cancelled
POL0046211,A05669,P00007,I00005,12/5/2020,8/21/2026,Cancelled
POL0046212,A03568,P00004,I00003,8/12/2023,12/6/2024,Active
POL0046213,A05138,P00001,I00006,10/21/2019,5/1/2029,Active
POL0046214,A04450,P00002,I00004,7/28/2024,10/15/2026,Expired
POL0046215,A06198,P00006,I00004,9/28/2023,12/1/2027,Expired
POL0046216,A04460,P00007,I00005,1/3/2022,10/25/2027,Expired
POL0046217,A04227,P00005,I00004,1/12/2024,2/17/2027,Expired
POL0046218,A02174,P00004,I00004,9/5/2019,6/24/2027,Cancelled
POL0046219,A05340,P00006,I00004,8/29/2022,6/21/2027,Expired
POL0046220,A04710,P00001,I00005,3/5/2020,4/27/2027,Cancelled
POL0046221,A03438,P00005,I00001,12/25/2020,6/15/2028,Active
POL0046222,A01750,P00002,I00002,12/3/2019,6/14/2028,Active
POL0046223,A06370,P00003,I00006,10/22/2021,6/16/2026,Active
POL0046224,A04992,P00005,I00004,6/11/2021,9/9/2027,Active
POL0046225,A03771,P00003,I00005,2/19/2021,6/30/2028,Cancelled
POL0046226,A03731,P00006,I00002,5/14/2021,5/3/2025,Cancelled
POL0046227,A01819,P00006,I00001,1/15/2023,8/1/2028,Expired
POL0046228,A02765,P00006,I00006,5/28/2020,9/22/2028,Active
POL0046229,A02603,P00003,I00001,10/17/2020,6/6/2029,Cancelled
POL0046230,A03801,P00004,I00001,4/30/2021,10/29/2028,Active
POL0046231,A04181,P00002,I00003,5/3/2022,2/6/2029,Active
POL0046232,A05133,P00006,I00003,2/27/2023,9/7/2026,Expired
POL0046233,A00365,P00002,I00001,3/21/2021,9/12/2026,Active
POL0046234,A03385,P00004,I00002,10/13/2021,5/28/2026,Cancelled
POL0046235,A00816,P00006,I00002,8/13/2021,8/4/2028,Active
POL0046236,A02825,P00004,I00003,12/16/2019,5/5/2025,Expired
POL0046237,A04415,P00007,I00006,6/13/2023,10/25/2026,Active
POL0046238,A03771,P00001,I00006,4/8/2024,4/28/2028,Cancelled
POL0046239,A05783,P00004,I00001,3/15/2023,10/13/2027,Expired
POL0046240,A05603,P00003,I00003,7/6/2020,2/17/2026,Active
POL0046241,A01399,P00007,I00002,7/24/2023,4/20/2029,Active
POL0046242,A06341,P00002,I00006,12/31/2022,12/4/2028,Cancelled
POL0046243,A06492,P00003,I00006,3/7/2020,10/12/2026,Cancelled
POL0046244,A04949,P00004,I00006,2/28/2021,3/5/2026,Active
POL0046245,A03604,P00001,I00005,9/26/2020,4/19/2027,Active
POL0046246,A02832,P00004,I00001,12/11/2023,4/1/2027,Cancelled
POL0046247,A00818,P00004,I00002,11/14/2021,2/4/2029,Cancelled
POL0046248,A02598,P00005,I00004,5/14/2024,10/12/2024,Active
POL0046249,A02171,P00001,I00001,7/26/2020,8/10/2028,Active
POL0046250,A01527,P00003,I00005,7/4/2020,9/25/2028,Cancelled
POL0046251,A01952,P00002,I00002,11/10/2022,3/15/2025,Expired
POL0046252,A04537,P00005,I00004,2/12/2024,9/2/2024,Cancelled
POL0046253,A05287,P00003,I00002,4/6/2021,4/7/2025,Cancelled
POL0046254,A01825,P00004,I00005,12/31/2023,5/4/2029,Cancelled
POL0046255,A05968,P00006,I00002,7/15/2022,12/1/2027,Cancelled
POL0046256,A00623,P00002,I00003,12/14/2020,9/23/2024,Active
POL0046257,A02028,P00004,I00006,6/7/2021,12/12/2024,Expired
POL0046258,A00046,P00001,I00003,9/13/2021,9/18/2026,Cancelled
POL0046259,A00758,P00003,I00005,10/21/2022,1/20/2025,Cancelled
POL0046260,A05505,P00007,I00003,2/5/2022,11/12/2028,Expired
POL0046261,A01352,P00003,I00005,3/4/2022,12/27/2026,Active
POL0046262,A04663,P00002,I00002,7/5/2022,9/30/2024,Cancelled
POL0046263,A05829,P00002,I00001,9/8/2021,6/23/2026,Expired
POL0046264,A03472,P00004,I00004,7/28/2024,6/16/2026,Active
POL0046265,A04661,P00007,I00006,7/24/2023,7/25/2027,Expired
POL0046266,A02414,P00003,I00003,6/2/2020,8/12/2028,Expired
POL0046267,A05224,P00007,I00004,12/25/2019,5/10/2027,Cancelled
POL0046268,A01268,P00005,I00002,5/30/2023,10/26/2028,Expired
POL0046269,A00309,P00002,I00004,1/6/2023,1/27/2029,Active
POL0046270,A02711,P00003,I00004,10/27/2021,12/13/2025,Expired
POL0046271,A02089,P00001,I00003,2/2/2021,3/30/2028,Active
POL0046272,A03062,P00003,I00001,1/3/2021,9/26/2028,Expired
POL0046273,A04355,P00002,I00006,6/2/2023,3/1/2028,Active
POL0046274,A02519,P00002,I00001,7/30/2021,4/11/2027,Cancelled
POL0046275,A01244,P00001,I00005,4/4/2024,10/28/2024,Cancelled
POL0046276,A06074,P00007,I00002,9/27/2022,10/28/2025,Active
POL0046277,A01364,P00003,I00006,10/17/2022,12/27/2026,Cancelled
POL0046278,A05808,P00007,I00002,6/13/2024,7/13/2028,Cancelled
POL0046279,A06179,P00007,I00002,4/11/2023,9/3/2024,Expired
POL0046280,A02662,P00004,I00001,9/21/2023,7/28/2026,Expired
POL0046281,A02237,P00001,I00006,11/3/2021,4/26/2029,Expired
POL0046282,A04862,P00002,I00002,3/7/2020,1/30/2025,Cancelled
POL0046283,A05691,P00006,I00006,11/2/2021,9/12/2027,Cancelled
POL0046284,A02968,P00003,I00002,3/12/2020,5/26/2025,Active
POL0046285,A05846,P00002,I00001,3/29/2021,7/30/2027,Expired
POL0046286,A05166,P00007,I00004,5/9/2022,5/17/2026,Cancelled
POL0046287,A02281,P00002,I00004,12/19/2023,1/9/2026,Active
POL0046288,A02903,P00007,I00004,8/13/2021,1/1/2029,Expired
POL0046289,A01523,P00007,I00002,4/28/2022,11/29/2026,Active
POL0046290,A02801,P00006,I00003,5/8/2023,6/30/2027,Cancelled
POL0046291,A04416,P00003,I00003,5/31/2021,3/4/2028,Active
POL0046292,A04467,P00004,I00004,6/24/2024,4/30/2027,Expired
POL0046293,A04861,P00004,I00006,3/15/2024,4/11/2025,Active
POL0046294,A04293,P00002,I00002,1/12/2022,1/10/2027,Active
POL0046295,A04918,P00003,I00002,4/24/2024,10/2/2028,Active
POL0046296,A02023,P00003,I00004,4/24/2021,2/25/2027,Expired
POL0046297,A03380,P00006,I00005,3/1/2022,12/20/2025,Cancelled
POL0046298,A02427,P00005,I00002,4/28/2020,3/5/2025,Active
POL0046299,A01158,P00005,I00005,1/2/2021,3/18/2027,Active
POL0046300,A05902,P00004,I00002,6/29/2023,8/16/2028,Expired
POL0046301,A02476,P00005,I00005,1/20/2023,8/13/2028,Active
POL0046302,A00273,P00002,I00003,11/13/2022,4/6/2029,Active
POL0046303,A05473,P00003,I00005,3/18/2022,5/15/2026,Active
POL0046304,A05431,P00003,I00005,10/9/2019,10/29/2024,Expired
POL0046305,A03287,P00001,I00006,1/26/2020,10/6/2027,Cancelled
POL0046306,A05333,P00002,I00005,1/17/2021,12/4/2025,Active
POL0046307,A02519,P00007,I00001,4/25/2021,6/26/2026,Cancelled
POL0046308,A04417,P00004,I00004,11/26/2020,9/18/2028,Cancelled
POL0046309,A02017,P00007,I00006,12/13/2022,2/6/2027,Active
POL0046310,A01433,P00007,I00004,8/11/2021,2/11/2026,Expired
POL0046311,A05114,P00007,I00006,9/21/2022,4/4/2027,Expired
POL0046312,A02660,P00003,I00001,11/30/2021,2/13/2027,Expired
POL0046313,A04886,P00004,I00002,1/9/2020,10/3/2027,Cancelled
POL0046314,A05318,P00004,I00004,2/5/2020,11/20/2025,Expired
POL0046315,A05653,P00007,I00004,5/8/2022,10/17/2025,Expired
POL0046316,A02942,P00004,I00006,8/5/2024,11/4/2024,Cancelled
POL0046317,A05856,P00004,I00003,11/2/2019,8/12/2026,Expired
POL0046318,A02887,P00006,I00005,7/11/2020,12/28/2028,Cancelled
POL0046319,A03048,P00005,I00001,3/30/2020,3/26/2029,Cancelled
POL0046320,A06253,P00007,I00006,7/26/2021,8/28/2026,Expired
POL0046321,A03068,P00001,I00002,9/19/2021,8/20/2028,Active
POL0046322,A02245,P00007,I00004,6/24/2023,9/23/2027,Active
POL0046323,A00395,P00005,I00006,3/1/2024,4/5/2025,Expired
POL0046324,A04967,P00004,I00006,6/29/2021,1/10/2028,Active
POL0046325,A04747,P00003,I00003,7/29/2021,1/11/2029,Expired
POL0046326,A02972,P00006,I00001,3/29/2022,6/1/2026,Active
POL0046327,A03894,P00003,I00006,8/4/2021,8/26/2024,Expired
POL0046328,A02103,P00002,I00005,9/28/2023,7/8/2027,Active
POL0046329,A03318,P00004,I00001,9/3/2020,6/5/2028,Active
POL0046330,A03059,P00003,I00003,10/26/2019,2/4/2027,Active
POL0046331,A01366,P00004,I00002,11/14/2022,12/5/2025,Cancelled
POL0046332,A06481,P00004,I00004,10/22/2023,2/23/2026,Active
POL0046333,A04806,P00003,I00002,10/25/2021,4/22/2027,Cancelled
POL0046334,A06402,P00005,I00002,7/1/2022,6/12/2026,Expired
POL0046335,A04600,P00006,I00002,10/28/2021,3/3/2028,Cancelled
POL0046336,A06490,P00006,I00002,1/29/2022,11/11/2027,Active
POL0046337,A01033,P00007,I00006,12/20/2023,6/30/2027,Active
POL0046338,A03926,P00002,I00005,11/2/2020,9/12/2028,Expired
POL0046339,A01587,P00005,I00002,3/17/2022,2/5/2025,Active
POL0046340,A04343,P00006,I00004,4/19/2020,4/8/2029,Active
POL0046341,A06025,P00003,I00006,5/14/2022,5/25/2028,Active
POL0046342,A06032,P00006,I00006,12/23/2023,9/12/2024,Cancelled
POL0046343,A01186,P00003,I00002,6/10/2024,9/27/2024,Expired
POL0046344,A05873,P00004,I00002,7/14/2020,6/23/2025,Cancelled
POL0046345,A05799,P00007,I00006,11/4/2020,1/2/2028,Cancelled
POL0046346,A05672,P00001,I00002,3/25/2022,10/4/2026,Expired
POL0046347,A05302,P00007,I00003,7/20/2021,1/24/2028,Expired
POL0046348,A01792,P00005,I00001,3/12/2022,8/7/2029,Expired
POL0046349,A03431,P00002,I00002,8/10/2020,10/5/2024,Expired
POL0046350,A01829,P00007,I00003,5/18/2021,7/25/2026,Expired
POL0046351,A02053,P00003,I00001,10/10/2021,4/25/2028,Active
POL0046352,A05792,P00005,I00003,11/11/2022,8/7/2026,Active
POL0046353,A05475,P00007,I00002,11/26/2019,8/27/2024,Active
POL0046354,A06427,P00004,I00006,7/1/2022,10/27/2027,Cancelled
POL0046355,A02047,P00005,I00003,10/17/2019,8/23/2026,Cancelled
POL0046356,A03943,P00004,I00001,10/30/2021,3/2/2027,Expired
POL0046357,A05304,P00005,I00006,2/4/2024,3/24/2029,Cancelled
POL0046358,A05968,P00007,I00006,4/1/2021,12/15/2027,Active
POL0046359,A02924,P00004,I00005,11/17/2021,10/26/2025,Active
POL0046360,A02432,P00001,I00002,9/5/2023,6/13/2026,Expired
POL0046361,A02003,P00002,I00005,10/11/2020,6/1/2026,Active
POL0046362,A00147,P00007,I00005,6/14/2022,12/26/2027,Cancelled
POL0046363,A00180,P00002,I00003,10/24/2022,8/15/2028,Cancelled
POL0046364,A00461,P00002,I00005,1/24/2021,12/22/2024,Expired
POL0046365,A03877,P00002,I00006,2/22/2023,5/15/2029,Active
POL0046366,A01649,P00005,I00006,7/7/2020,3/1/2027,Expired
POL0046367,A06072,P00004,I00003,2/8/2024,6/20/2025,Expired
POL0046368,A02784,P00003,I00004,1/6/2023,9/26/2028,Expired
POL0046369,A04632,P00002,I00006,1/3/2024,6/4/2028,Expired
POL0046370,A01222,P00007,I00003,8/8/2023,12/12/2025,Expired
POL0046371,A03125,P00002,I00001,4/12/2022,8/6/2028,Active
POL0046372,A04399,P00005,I00005,9/14/2023,11/12/2024,Active
POL0046373,A01879,P00005,I00003,8/21/2022,9/27/2025,Expired
POL0046374,A03285,P00002,I00001,11/12/2021,5/10/2025,Active
POL0046375,A02455,P00002,I00006,7/6/2023,6/5/2027,Cancelled
POL0046376,A00094,P00003,I00001,5/18/2022,9/9/2026,Expired
POL0046377,A00842,P00007,I00004,12/17/2021,3/17/2025,Active
POL0046378,A00898,P00005,I00006,9/24/2023,3/2/2027,Cancelled
POL0046379,A05341,P00007,I00001,7/3/2020,1/15/2026,Cancelled
POL0046380,A03773,P00007,I00004,12/21/2019,6/19/2025,Active
POL0046381,A04167,P00003,I00003,6/25/2024,7/22/2027,Expired
POL0046382,A05263,P00004,I00005,3/10/2024,11/23/2025,Cancelled
POL0046383,A00100,P00002,I00003,10/20/2019,3/30/2028,Cancelled
POL0046384,A04503,P00007,I00005,6/13/2024,1/18/2028,Active
POL0046385,A05068,P00002,I00006,5/8/2020,10/28/2025,Expired
POL0046386,A00220,P00007,I00006,1/30/2023,3/29/2027,Expired
POL0046387,A03236,P00007,I00006,10/24/2020,1/22/2027,Active
POL0046388,A05841,P00004,I00002,3/3/2024,12/28/2025,Expired
POL0046389,A01087,P00003,I00003,9/22/2019,1/16/2026,Active
POL0046390,A01547,P00003,I00004,11/3/2023,6/18/2026,Cancelled
POL0046391,A02665,P00001,I00001,10/20/2022,4/14/2027,Active
POL0046392,A03468,P00001,I00005,9/17/2021,10/16/2025,Expired
POL0046393,A04570,P00006,I00006,1/2/2022,2/4/2027,Expired
POL0046394,A05254,P00005,I00002,10/2/2020,5/5/2026,Cancelled
POL0046395,A04435,P00005,I00003,6/27/2020,11/17/2024,Expired
POL0046396,A04436,P00005,I00003,10/29/2021,6/5/2025,Expired
POL0046397,A04484,P00001,I00003,8/19/2022,4/7/2029,Cancelled
POL0046398,A05621,P00006,I00003,6/15/2024,9/15/2026,Cancelled
POL0046399,A02284,P00002,I00002,11/1/2022,8/14/2027,Active
POL0046400,A05506,P00005,I00004,5/7/2023,12/11/2026,Active
POL0046401,A05643,P00004,I00001,12/4/2019,1/23/2027,Active
POL0046402,A06135,P00002,I00002,6/24/2020,8/14/2024,Cancelled
POL0046403,A01863,P00005,I00003,6/18/2024,2/23/2029,Cancelled
POL0046404,A03654,P00002,I00002,10/28/2019,12/14/2026,Expired
POL0046405,A02650,P00007,I00001,2/7/2023,5/18/2025,Active
POL0046406,A02770,P00005,I00003,12/7/2023,2/1/2027,Active
POL0046407,A06230,P00004,I00004,2/18/2022,10/17/2028,Expired
POL0046408,A06492,P00004,I00005,11/27/2021,12/6/2027,Active
POL0046409,A01282,P00002,I00002,11/13/2023,9/18/2026,Active
POL0046410,A02184,P00007,I00002,11/5/2019,12/22/2025,Active
POL0046411,A00947,P00005,I00006,6/10/2022,4/14/2025,Expired
POL0046412,A00626,P00005,I00001,11/19/2022,9/5/2028,Expired
POL0046413,A02304,P00002,I00004,7/6/2021,3/5/2029,Expired
POL0046414,A01617,P00002,I00006,4/11/2024,12/21/2024,Cancelled
POL0046415,A00111,P00004,I00002,10/17/2019,3/1/2028,Expired
POL0046416,A01878,P00001,I00003,2/17/2020,12/17/2027,Expired
POL0046417,A03294,P00004,I00005,7/13/2020,5/2/2028,Cancelled
POL0046418,A06205,P00002,I00003,3/8/2022,6/11/2025,Active
POL0046419,A03133,P00002,I00003,2/14/2020,3/31/2028,Active
POL0046420,A06055,P00007,I00006,2/16/2020,3/5/2025,Cancelled
POL0046421,A04687,P00001,I00002,8/16/2019,12/25/2028,Cancelled
POL0046422,A01182,P00001,I00001,2/20/2020,4/24/2028,Expired
POL0046423,A05467,P00006,I00004,4/22/2024,4/12/2025,Active
POL0046424,A01274,P00006,I00003,5/9/2022,8/30/2026,Cancelled
POL0046425,A05979,P00002,I00004,1/31/2024,1/10/2029,Expired
POL0046426,A00568,P00007,I00004,8/8/2023,9/24/2026,Expired
POL0046427,A03773,P00002,I00003,7/10/2021,4/15/2025,Active
POL0046428,A05007,P00005,I00005,4/4/2023,3/27/2027,Active
POL0046429,A01682,P00007,I00001,12/25/2019,5/11/2028,Expired
POL0046430,A05579,P00006,I00001,5/22/2023,1/4/2025,Cancelled
POL0046431,A00622,P00002,I00002,11/25/2020,5/22/2027,Cancelled
POL0046432,A00549,P00006,I00006,6/14/2023,3/21/2026,Active
POL0046433,A03582,P00004,I00001,9/19/2023,5/8/2028,Cancelled
POL0046434,A05648,P00003,I00001,11/15/2020,10/18/2027,Expired
POL0046435,A00481,P00002,I00006,12/6/2022,4/16/2025,Cancelled
POL0046436,A06467,P00003,I00001,12/21/2019,1/14/2028,Cancelled
POL0046437,A00234,P00003,I00002,5/4/2023,4/19/2027,Expired
POL0046438,A02294,P00003,I00005,5/29/2023,9/20/2027,Cancelled
POL0046439,A03896,P00007,I00003,12/25/2023,8/5/2027,Expired
POL0046440,A00480,P00006,I00006,7/29/2021,11/27/2028,Active
POL0046441,A00210,P00007,I00005,12/24/2023,4/25/2029,Cancelled
POL0046442,A04787,P00004,I00003,1/19/2020,7/20/2028,Active
POL0046443,A03095,P00004,I00004,9/20/2021,4/30/2026,Expired
POL0046444,A00366,P00007,I00006,1/25/2021,12/13/2025,Expired
POL0046445,A05547,P00006,I00004,11/18/2020,11/23/2025,Active
POL0046446,A02766,P00006,I00003,12/3/2021,3/24/2026,Active
POL0046447,A02006,P00007,I00001,1/18/2021,4/15/2028,Expired
POL0046448,A06455,P00004,I00002,11/23/2019,7/11/2025,Active
POL0046449,A01196,P00002,I00004,7/2/2020,9/20/2025,Cancelled
POL0046450,A00522,P00001,I00005,5/26/2024,11/19/2024,Expired
POL0046451,A06207,P00003,I00006,1/20/2021,5/10/2028,Active
POL0046452,A02996,P00004,I00006,9/9/2021,4/14/2029,Active
POL0046453,A04541,P00002,I00005,9/7/2021,8/24/2028,Expired
POL0046454,A02332,P00005,I00003,3/27/2022,3/31/2029,Active
POL0046455,A00689,P00007,I00001,4/13/2020,3/24/2026,Active
POL0046456,A05574,P00007,I00005,12/1/2020,12/18/2028,Cancelled
POL0046457,A04797,P00001,I00002,10/5/2019,5/1/2025,Cancelled
POL0046458,A05932,P00003,I00004,8/16/2022,1/10/2025,Cancelled
POL0046459,A00508,P00002,I00001,8/20/2019,6/30/2028,Expired
POL0046460,A02112,P00005,I00005,11/26/2021,8/3/2025,Expired
POL0046461,A01655,P00002,I00003,4/9/2022,9/26/2027,Expired
POL0046462,A01438,P00003,I00002,11/21/2021,10/21/2024,Cancelled
POL0046463,A01771,P00003,I00006,10/17/2020,4/29/2026,Expired
POL0046464,A04192,P00003,I00005,6/20/2023,5/5/2026,Expired
POL0046465,A05505,P00003,I00005,6/28/2023,11/23/2028,Cancelled
POL0046466,A04598,P00002,I00001,11/4/2020,3/24/2028,Cancelled
POL0046467,A01337,P00007,I00006,4/6/2021,12/7/2025,Expired
POL0046468,A01592,P00003,I00002,2/27/2020,3/29/2025,Cancelled
POL0046469,A04716,P00002,I00005,9/17/2022,2/20/2025,Expired
POL0046470,A05724,P00005,I00003,6/8/2021,9/25/2027,Cancelled
POL0046471,A00638,P00004,I00002,11/15/2019,3/8/2026,Active
POL0046472,A02857,P00007,I00006,9/14/2019,6/27/2025,Active
POL0046473,A04618,P00002,I00004,5/2/2024,8/1/2026,Expired
POL0046474,A04334,P00003,I00003,1/16/2022,11/23/2026,Active
POL0046475,A04726,P00004,I00006,2/8/2021,9/1/2027,Expired
POL0046476,A05802,P00003,I00004,10/3/2020,8/31/2026,Expired
POL0046477,A06047,P00006,I00002,4/9/2021,2/4/2028,Active
POL0046478,A05543,P00005,I00005,2/13/2020,7/9/2029,Expired
POL0046479,A00923,P00004,I00002,9/9/2021,3/26/2029,Expired
POL0046480,A05922,P00002,I00006,4/18/2024,2/16/2028,Cancelled
POL0046481,A00960,P00007,I00006,11/21/2019,6/20/2027,Expired
POL0046482,A05299,P00001,I00001,12/5/2022,9/27/2025,Cancelled
POL0046483,A02728,P00006,I00004,8/4/2020,7/8/2028,Active
POL0046484,A04423,P00006,I00006,9/18/2023,5/29/2026,Active
POL0046485,A05601,P00005,I00001,10/10/2022,10/11/2026,Expired
POL0046486,A03163,P00006,I00003,11/3/2019,3/21/2029,Expired
POL0046487,A05577,P00001,I00003,7/21/2024,3/11/2028,Cancelled
POL0046488,A04487,P00007,I00005,10/23/2022,2/16/2027,Active
POL0046489,A03680,P00002,I00004,3/31/2021,12/9/2027,Expired
POL0046490,A01617,P00007,I00005,6/2/2023,12/13/2026,Cancelled
POL0046491,A02687,P00002,I00006,3/29/2022,3/16/2027,Cancelled
POL0046492,A05102,P00001,I00003,4/13/2020,7/19/2028,Cancelled
POL0046493,A01043,P00001,I00002,12/2/2023,9/7/2028,Cancelled
POL0046494,A03887,P00007,I00003,5/31/2020,12/18/2025,Cancelled
POL0046495,A00820,P00001,I00005,6/6/2023,9/1/2025,Active
POL0046496,A04784,P00006,I00001,9/8/2020,10/23/2026,Active
POL0046497,A05442,P00004,I00003,6/7/2024,10/27/2024,Expired
POL0046498,A02197,P00002,I00005,7/17/2022,7/1/2027,Active
POL0046499,A03655,P00005,I00006,6/2/2024,2/12/2025,Active
POL0046500,A02547,P00006,I00005,8/3/2024,5/7/2026,Active
POL0046501,A01677,P00002,I00001,4/26/2022,4/14/2025,Active
POL0046502,A01893,P00005,I00005,8/3/2021,1/22/2025,Expired
POL0046503,A02359,P00007,I00006,1/4/2022,4/15/2025,Active
POL0046504,A01859,P00003,I00003,4/18/2021,1/6/2028,Expired
POL0046505,A00937,P00006,I00001,9/12/2022,1/7/2026,Active
POL0046506,A02068,P00002,I00005,4/28/2022,7/3/2027,Active
POL0046507,A05399,P00007,I00001,12/9/2023,11/14/2028,Expired
POL0046508,A02810,P00005,I00005,5/27/2022,12/4/2028,Expired
POL0046509,A00647,P00005,I00006,10/25/2020,7/15/2029,Active
POL0046510,A06225,P00005,I00006,3/6/2024,1/24/2026,Active
POL0046511,A02553,P00006,I00001,5/3/2023,7/13/2029,Cancelled
POL0046512,A05837,P00006,I00004,10/13/2019,10/29/2024,Expired
POL0046513,A01502,P00002,I00006,9/5/2019,6/19/2027,Active
