ClaimID,PolicyID,ClaimDate,ClaimAmount,ClaimStatus,TypeOfLoss
C0005640,POL0034328,2023-05-19,35969,Closed,Accident
C0005641,POL0036711,2022-06-07,8106,Closed,Theft
C0005642,POL0031811,2022-11-19,17612,Pending,Liability
C0005643,POL0051876,2024-05-13,31968,Closed,Natural Disaster
C0005644,POL0009173,2022-05-18,23973,Closed,Fire
C0005645,POL0027499,2019-10-12,36543,Pending,Liability
C0005646,POL0049326,2020-09-21,7371,Open,Liability
C0005647,POL0043024,2023-12-26,5993,Closed,Theft
C0005648,POL0063658,2022-12-24,33874,Open,Accident
C0005649,POL0015920,2023-08-23,26359,Closed,Fire
C0005650,POL0049576,2019-11-07,5524,Pending,Theft
C0005651,POL0057875,2024-03-03,7319,Pending,Liability
C0005652,POL0035351,2024-01-31,23634,Open,Liability
C0005653,POL0054953,2020-12-02,25302,Open,Accident
C0005654,POL0050993,2021-10-20,40695,Open,Accident
C0005655,POL0033629,2021-09-01,27261,Pending,Theft
C0005656,POL0063689,2020-04-02,15063,Open,Accident
C0005657,POL0050693,2024-02-11,22986,Pending,Accident
C0005658,POL0055847,2021-12-31,10030,Closed,Theft
C0005659,POL0021728,2022-09-21,32686,Pending,Theft
C0005660,POL0025607,2023-06-03,4890,Closed,Fire
C0005661,POL0029303,2023-03-29,14409,Closed,Fire
C0005662,POL0032056,2021-08-17,4143,Closed,Accident
C0005663,POL0059383,2023-10-29,9237,Closed,Natural Disaster
C0005664,POL0013136,2020-07-01,5624,Pending,Natural Disaster
C0005665,POL0009680,2020-05-07,10122,Pending,Liability
C0005666,POL0046193,2022-01-25,47938,Open,Liability
C0005667,POL0002978,2022-11-18,4490,Open,Accident
C0005668,POL0050082,2022-09-24,28879,Open,Theft
C0005669,POL0046798,2023-03-12,26685,Open,Fire
C0005670,POL0001758,2023-09-26,33783,Pending,Fire
C0005671,POL0064275,2019-10-11,28774,Closed,Accident
C0005672,POL0033470,2024-07-13,29542,Closed,Theft
C0005673,POL0032011,2024-08-06,15967,Pending,Natural Disaster
C0005674,POL0050110,2020-03-17,24644,Open,Accident
C0005675,POL0031992,2024-01-11,2360,Pending,Fire
C0005676,POL0051771,2023-07-22,13493,Closed,Liability
C0005677,POL0014092,2022-03-18,46560,Closed,Natural Disaster
C0005678,POL0014297,2020-05-23,43879,Closed,Theft
C0005679,POL0020826,2020-11-08,5760,Pending,Accident
C0005680,POL0011004,2021-08-08,11282,Open,Accident
C0005681,POL0037385,2024-02-16,3943,Closed,Liability
C0005682,POL0012004,2024-02-19,48959,Open,Accident
C0005683,POL0011335,2024-07-17,17772,Open,Liability
C0005684,POL0012132,2021-09-10,39042,Closed,Theft
C0005685,POL0064670,2023-02-23,39929,Closed,Accident
C0005686,POL0002932,2022-12-03,1328,Pending,Liability
C0005687,POL0021580,2023-09-16,27653,Open,Theft
C0005688,POL0022555,2021-03-16,35748,Pending,Theft
C0005689,POL0048659,2024-07-01,39135,Pending,Fire
C0005690,POL0024299,2021-08-19,41413,Closed,Fire
C0005691,POL0000999,2024-05-01,24164,Pending,Fire
C0005692,POL0060652,2023-01-29,24873,Pending,Fire
C0005693,POL0051078,2021-03-28,16141,Closed,Accident
C0005694,POL0045653,2024-02-27,38523,Pending,Accident
C0005695,POL0036117,2020-05-11,3726,Pending,Natural Disaster
C0005696,POL0033017,2021-01-14,44309,Pending,Theft
C0005697,POL0045078,2020-12-11,38720,Closed,Theft
C0005698,POL0023263,2019-10-16,16788,Closed,Liability
C0005699,POL0013528,2021-08-10,1886,Open,Accident
C0005700,POL0050666,2024-04-03,33333,Closed,Theft
C0005701,POL0008675,2022-08-08,43987,Pending,Fire
C0005702,POL0049081,2023-07-04,17611,Closed,Theft
C0005703,POL0062576,2019-12-29,25787,Pending,Fire
C0005704,POL0059640,2024-02-22,14598,Pending,Fire
C0005705,POL0013303,2022-08-23,29659,Pending,Fire
C0005706,POL0046056,2022-02-21,44962,Closed,Fire
C0005707,POL0013458,2020-07-25,3118,Open,Accident
C0005708,POL0039109,2024-07-04,45243,Pending,Natural Disaster
C0005709,POL0033267,2021-05-05,10034,Pending,Theft
C0005710,POL0029915,2021-04-13,12300,Pending,Liability
C0005711,POL0014139,2020-01-28,14632,Closed,Fire
C0005712,POL0047517,2023-11-18,7632,Closed,Theft
C0005713,POL0014941,2020-07-27,42573,Open,Liability
C0005714,POL0018964,2020-09-07,39190,Open,Liability
C0005715,POL0047813,2023-09-17,33901,Open,Fire
C0005716,POL0042929,2020-06-30,3949,Closed,Liability
C0005717,POL0017224,2024-02-27,32950,Pending,Natural Disaster
C0005718,POL0001058,2019-08-16,22986,Pending,Natural Disaster
C0005719,POL0015355,2023-04-29,41623,Open,Liability
C0005720,POL0031765,2021-10-11,17246,Pending,Accident
C0005721,POL0052630,2020-03-24,11464,Pending,Fire
C0005722,POL0027867,2020-11-16,34417,Open,Accident
C0005723,POL0060850,2022-09-21,19299,Open,Theft
C0005724,POL0029496,2022-05-23,16042,Pending,Fire
C0005725,POL0022820,2021-01-04,33103,Open,Fire
C0005726,POL0047608,2022-08-13,33331,Closed,Accident
C0005727,POL0020276,2023-06-21,46760,Closed,Theft
C0005728,POL0029014,2023-10-09,23280,Pending,Fire
C0005729,POL0025694,2024-05-14,17674,Pending,Natural Disaster
C0005730,POL0036618,2019-09-06,26092,Open,Natural Disaster
C0005731,POL0050422,2024-05-31,39632,Pending,Fire
C0005732,POL0007955,2022-07-09,34712,Pending,Theft
C0005733,POL0032179,2020-10-04,35137,Open,Fire
C0005734,POL0005232,2021-07-31,36241,Closed,Theft
C0005735,POL0025920,2024-02-02,2817,Closed,Accident
C0005736,POL0040392,2022-08-29,34001,Open,Accident
C0005737,POL0062287,2023-12-06,21542,Closed,Natural Disaster
C0005738,POL0015134,2020-02-08,19651,Closed,Accident
C0005739,POL0011752,2022-02-12,31798,Closed,Accident
C0005740,POL0056638,2023-03-21,49670,Open,Fire
C0005741,POL0062438,2020-09-02,45297,Closed,Liability
C0005742,POL0006488,2024-05-10,42153,Pending,Theft
C0005743,POL0016335,2023-03-13,40162,Open,Natural Disaster
C0005744,POL0059302,2021-08-03,26806,Pending,Liability
C0005745,POL0037466,2023-10-10,10662,Pending,Natural Disaster
C0005746,POL0054874,2021-11-19,22042,Closed,Liability
C0005747,POL0057660,2024-03-15,13336,Pending,Fire
C0005748,POL0054689,2023-09-19,45452,Pending,Fire
C0005749,POL0059437,2020-02-13,18665,Open,Accident
C0005750,POL0001472,2024-05-26,41242,Closed,Liability
C0005751,POL0025073,2020-08-01,31314,Open,Accident
C0005752,POL0040520,2023-08-06,46611,Open,Fire
C0005753,POL0028182,2022-01-24,32176,Closed,Accident
C0005754,POL0053459,2021-11-11,1355,Pending,Liability
C0005755,POL0042756,2024-03-13,29660,Open,Liability
C0005756,POL0000092,2020-06-25,49348,Open,Theft
C0005757,POL0014028,2022-03-13,18097,Pending,Liability
C0005758,POL0064570,2023-04-12,30379,Open,Liability
C0005759,POL0036898,2020-10-23,36111,Closed,Accident
C0005760,POL0006863,2019-09-01,49550,Pending,Theft
C0005761,POL0015156,2020-11-17,48111,Open,Liability
C0005762,POL0062138,2022-01-18,13865,Open,Fire
C0005763,POL0038064,2022-06-20,38252,Closed,Liability
C0005764,POL0010585,2024-04-19,24501,Open,Fire
C0005765,POL0044285,2021-06-10,34242,Pending,Natural Disaster
C0005766,POL0044707,2020-11-14,37840,Closed,Fire
C0005767,POL0015044,2024-02-21,16391,Open,Natural Disaster
C0005768,POL0049470,2020-09-29,30734,Pending,Accident
C0005769,POL0014969,2020-09-30,16215,Pending,Accident
C0005770,POL0039978,2021-03-19,31215,Closed,Fire
C0005771,POL0034923,2020-09-10,42514,Pending,Theft
C0005772,POL0052902,2021-02-13,19346,Pending,Fire
C0005773,POL0026786,2023-01-21,49374,Open,Accident
C0005774,POL0051234,2020-08-14,42054,Pending,Fire
C0005775,POL0041339,2022-11-19,48535,Open,Liability
C0005776,POL0040873,2023-02-26,2420,Closed,Fire
C0005777,POL0035731,2021-12-26,16803,Open,Theft
C0005778,POL0016149,2021-06-07,45474,Closed,Accident
C0005779,POL0010450,2023-06-10,45293,Pending,Natural Disaster
C0005780,POL0054782,2024-07-18,32849,Closed,Liability
C0005781,POL0006040,2021-06-26,3510,Pending,Liability
C0005782,POL0048585,2021-12-02,11476,Open,Accident
C0005783,POL0043062,2022-03-08,12414,Closed,Theft
C0005784,POL0037960,2024-03-20,34635,Open,Theft
C0005785,POL0006687,2022-02-15,41904,Pending,Liability
C0005786,POL0062654,2019-08-23,21967,Open,Accident
C0005787,POL0047182,2022-11-10,7203,Closed,Theft
C0005788,POL0043739,2020-06-06,36913,Pending,Accident
C0005789,POL0055664,2021-02-20,4881,Pending,Theft
C0005790,POL0021585,2023-04-09,21942,Pending,Fire
C0005791,POL0048138,2023-06-11,41106,Open,Theft
C0005792,POL0027289,2020-04-13,13104,Open,Natural Disaster
C0005793,POL0059508,2024-05-30,27593,Pending,Accident
C0005794,POL0025258,2022-01-19,11063,Pending,Fire
C0005795,POL0032742,2024-08-08,30899,Pending,Liability
C0005796,POL0048450,2019-08-31,12866,Open,Accident
C0005797,POL0051610,2021-02-12,8146,Open,Liability
C0005798,POL0050100,2023-07-24,38547,Pending,Fire
C0005799,POL0053752,2024-02-29,48771,Closed,Accident
C0005800,POL0013861,2023-09-02,29316,Open,Fire
C0005801,POL0021896,2022-08-21,37135,Pending,Fire
C0005802,POL0036330,2023-05-24,20885,Open,Accident
C0005803,POL0052290,2021-06-17,40283,Closed,Liability
C0005804,POL0015921,2022-02-05,4953,Pending,Liability
C0005805,POL0020167,2020-06-22,3902,Open,Natural Disaster
C0005806,POL0011797,2023-12-21,25727,Closed,Liability
C0005807,POL0000612,2019-12-05,16543,Pending,Natural Disaster
C0005808,POL0064768,2022-01-04,26000,Open,Natural Disaster
C0005809,POL0061563,2023-01-07,36864,Pending,Natural Disaster
C0005810,POL0014900,2019-09-06,44241,Closed,Fire
C0005811,POL0031867,2023-01-22,31845,Open,Natural Disaster
C0005812,POL0006878,2023-08-29,21590,Closed,Natural Disaster
C0005813,POL0009769,2022-12-05,28595,Open,Natural Disaster
C0005814,POL0010120,2020-05-14,40329,Pending,Theft
C0005815,POL0055880,2023-05-11,28445,Pending,Liability
C0005816,POL0039309,2021-06-04,32072,Closed,Accident
C0005817,POL0056697,2022-09-22,42277,Open,Natural Disaster
C0005818,POL0006479,2022-09-07,47173,Pending,Natural Disaster
C0005819,POL0045943,2021-02-27,15274,Closed,Liability
C0005820,POL0029696,2020-08-02,25892,Pending,Fire
C0005821,POL0053741,2020-02-08,42682,Pending,Natural Disaster
C0005822,POL0004114,2020-06-16,37170,Pending,Liability
C0005823,POL0060558,2022-07-08,26366,Open,Natural Disaster
C0005824,POL0019146,2023-10-08,41135,Open,Theft
C0005825,POL0064638,2019-08-19,31914,Closed,Fire
C0005826,POL0028232,2020-10-08,19736,Open,Natural Disaster
C0005827,POL0016571,2020-12-16,4796,Open,Liability
C0005828,POL0064093,2019-12-01,33851,Closed,Accident
C0005829,POL0035577,2024-02-03,19304,Open,Accident
C0005830,POL0025377,2020-08-27,41943,Pending,Fire
C0005831,POL0060190,2021-12-02,43581,Closed,Natural Disaster
C0005832,POL0036753,2020-08-05,48056,Closed,Accident
C0005833,POL0040764,2021-12-10,18712,Pending,Liability
C0005834,POL0049862,2022-01-18,39935,Pending,Liability
C0005835,POL0030477,2019-12-28,4455,Open,Liability
C0005836,POL0041453,2020-01-23,25761,Open,Theft
C0005837,POL0000516,2023-01-18,20808,Open,Theft
C0005838,POL0007081,2022-12-16,7021,Pending,Liability
C0005839,POL0011855,2021-03-31,28158,Closed,Natural Disaster
C0005840,POL0018021,2022-07-04,17655,Pending,Liability
C0005841,POL0048199,2023-04-21,35245,Closed,Liability
C0005842,POL0020275,2022-07-10,39190,Open,Liability
C0005843,POL0019579,2021-11-27,10502,Closed,Natural Disaster
C0005844,POL0025287,2023-04-02,30633,Pending,Accident
C0005845,POL0031826,2021-11-04,1457,Open,Accident
C0005846,POL0049125,2024-03-17,46178,Open,Theft
C0005847,POL0035586,2024-06-30,10724,Closed,Liability
C0005848,POL0059477,2023-07-20,27620,Pending,Theft
C0005849,POL0050999,2021-09-23,26749,Open,Accident
C0005850,POL0023145,2023-06-28,29294,Open,Liability
C0005851,POL0063176,2022-02-24,21791,Open,Theft
C0005852,POL0036630,2022-11-08,15831,Open,Liability
C0005853,POL0032104,2022-02-16,32108,Open,Natural Disaster
C0005854,POL0014967,2021-09-12,31897,Open,Liability
C0005855,POL0059908,2019-08-22,35966,Closed,Fire
C0005856,POL0038859,2023-08-06,5876,Open,Accident
C0005857,POL0044119,2024-06-29,10721,Open,Fire
C0005858,POL0015024,2023-06-01,48197,Pending,Theft
C0005859,POL0000049,2020-08-17,46489,Open,Theft
C0005860,POL0002511,2019-09-20,1431,Pending,Liability
C0005861,POL0031335,2021-10-16,33911,Pending,Theft
C0005862,POL0014863,2022-10-04,42564,Closed,Theft
C0005863,POL0061121,2021-06-24,20116,Pending,Theft
C0005864,POL0029685,2021-05-11,45159,Closed,Natural Disaster
C0005865,POL0043997,2020-08-10,15674,Pending,Fire
C0005866,POL0064859,2022-11-27,43131,Open,Fire
C0005867,POL0054811,2022-11-11,42048,Open,Natural Disaster
C0005868,POL0033695,2020-07-21,9842,Pending,Natural Disaster
C0005869,POL0000414,2024-05-19,42445,Closed,Natural Disaster
C0005870,POL0035269,2021-02-07,20666,Closed,Theft
C0005871,POL0012074,2019-11-15,40081,Pending,Accident
C0005872,POL0005977,2023-11-26,35148,Pending,Liability
C0005873,POL0047651,2021-05-19,32786,Closed,Accident
C0005874,POL0031130,2024-05-17,12523,Closed,Fire
C0005875,POL0044175,2021-09-05,8265,Open,Fire
C0005876,POL0015173,2019-11-11,41333,Closed,Theft
C0005877,POL0025366,2019-09-15,9329,Closed,Liability
C0005878,POL0006205,2024-04-27,33472,Pending,Accident
C0005879,POL0007135,2021-05-26,41423,Closed,Natural Disaster
C0005880,POL0042097,2019-11-29,44766,Pending,Fire
C0005881,POL0039453,2023-03-19,6786,Open,Liability
C0005882,POL0003176,2024-07-26,35776,Pending,Liability
C0005883,POL0009426,2021-12-14,12267,Pending,Fire
C0005884,POL0053244,2020-11-24,36050,Open,Liability
C0005885,POL0059226,2023-09-02,11052,Pending,Natural Disaster
C0005886,POL0062136,2022-01-12,28366,Pending,Liability
C0005887,POL0027960,2021-11-17,15474,Pending,Natural Disaster
C0005888,POL0053310,2023-11-06,6164,Closed,Liability
C0005889,POL0007802,2022-08-08,39745,Closed,Liability
C0005890,POL0039421,2021-07-01,12859,Open,Theft
C0005891,POL0037316,2023-09-12,13543,Pending,Natural Disaster
C0005892,POL0001840,2024-04-21,19701,Closed,Natural Disaster
C0005893,POL0052054,2024-05-08,4875,Pending,Natural Disaster
C0005894,POL0049277,2024-03-05,41638,Pending,Liability
C0005895,POL0024946,2020-02-26,16551,Pending,Accident
C0005896,POL0059139,2023-12-30,29732,Open,Liability
C0005897,POL0025194,2020-05-15,18716,Closed,Fire
C0005898,POL0044445,2022-06-18,13140,Pending,Accident
C0005899,POL0023302,2022-01-05,12066,Closed,Natural Disaster
C0005900,POL0044740,2022-12-27,34647,Pending,Theft
C0005901,POL0040644,2021-08-31,20881,Closed,Accident
C0005902,POL0003765,2022-05-30,8665,Pending,Liability
C0005903,POL0036020,2023-07-19,45771,Pending,Fire
C0005904,POL0043645,2023-12-03,34599,Closed,Theft
C0005905,POL0035192,2022-05-17,4085,Pending,Natural Disaster
C0005906,POL0022009,2024-01-28,3636,Closed,Liability
C0005907,POL0005237,2020-02-05,26128,Pending,Theft
C0005908,POL0021270,2022-08-19,20523,Closed,Fire
C0005909,POL0062574,2021-06-12,15049,Pending,Liability
C0005910,POL0034091,2021-09-27,42620,Pending,Theft
C0005911,POL0010181,2020-06-01,15974,Closed,Natural Disaster
C0005912,POL0002722,2022-07-28,49910,Closed,Liability
C0005913,POL0010578,2021-11-24,46400,Open,Theft
C0005914,POL0001676,2023-10-07,33922,Open,Liability
C0005915,POL0041299,2022-03-16,36452,Closed,Natural Disaster
C0005916,POL0027228,2020-03-21,7619,Closed,Theft
C0005917,POL0018407,2021-04-05,38552,Open,Fire
C0005918,POL0023306,2019-12-25,4551,Closed,Fire
C0005919,POL0054096,2020-09-20,3632,Pending,Accident
C0005920,POL0029352,2020-12-23,14642,Pending,Theft
C0005921,POL0023228,2020-06-09,5205,Closed,Natural Disaster
C0005922,POL0045283,2023-08-09,19634,Closed,Theft
C0005923,POL0059848,2020-07-30,45911,Open,Liability
C0005924,POL0055969,2024-05-17,7250,Closed,Fire
C0005925,POL0060066,2023-01-31,18508,Pending,Accident
C0005926,POL0017017,2021-10-17,36584,Closed,Liability
C0005927,POL0009618,2020-04-26,36752,Open,Natural Disaster
C0005928,POL0050021,2021-11-28,48972,Open,Accident
C0005929,POL0002317,2024-04-22,27641,Closed,Theft
C0005930,POL0001066,2022-11-29,8079,Closed,Theft
C0005931,POL0043439,2023-06-19,40497,Pending,Accident
C0005932,POL0031819,2022-10-15,9710,Pending,Natural Disaster
C0005933,POL0019468,2022-01-29,12299,Pending,Natural Disaster
C0005934,POL0027319,2020-01-09,14333,Closed,Fire
C0005935,POL0059010,2023-02-27,22179,Open,Liability
C0005936,POL0056097,2021-01-16,33570,Open,Natural Disaster
C0005937,POL0060523,2023-03-04,7943,Closed,Theft
C0005938,POL0019806,2020-09-01,38543,Open,Fire
C0005939,POL0007162,2021-11-23,42692,Open,Accident
C0005940,POL0036543,2021-01-15,2820,Open,Natural Disaster
C0005941,POL0060311,2020-09-16,23349,Pending,Liability
C0005942,POL0010294,2022-01-18,17603,Closed,Natural Disaster
C0005943,POL0032706,2021-11-19,29893,Closed,Liability
C0005944,POL0049719,2024-08-12,9185,Pending,Liability
C0005945,POL0018544,2022-04-10,45113,Pending,Theft
C0005946,POL0040665,2022-02-10,22790,Pending,Natural Disaster
C0005947,POL0022281,2020-09-13,18254,Pending,Accident
C0005948,POL0043347,2021-10-30,22704,Pending,Liability
C0005949,POL0048059,2020-04-10,15900,Pending,Theft
C0005950,POL0034249,2021-12-03,32874,Pending,Accident
C0005951,POL0023144,2021-11-16,30804,Open,Accident
C0005952,POL0019277,2020-04-17,24889,Open,Natural Disaster
C0005953,POL0039801,2023-07-26,27207,Pending,Accident
C0005954,POL0043631,2021-05-29,29897,Open,Liability
C0005955,POL0027736,2022-09-09,45149,Closed,Theft
C0005956,POL0038113,2024-07-09,44144,Pending,Natural Disaster
C0005957,POL0045609,2023-09-28,7082,Open,Accident
C0005958,POL0048958,2021-05-17,10956,Pending,Natural Disaster
C0005959,POL0005272,2022-11-17,30561,Open,Liability
C0005960,POL0056408,2020-01-19,2455,Pending,Accident
C0005961,POL0029349,2020-12-09,8978,Open,Accident
C0005962,POL0045966,2021-08-20,2683,Closed,Liability
C0005963,POL0046406,2023-11-25,48007,Open,Natural Disaster
C0005964,POL0022883,2022-04-12,1110,Open,Accident
C0005965,POL0057541,2020-04-26,24632,Open,Natural Disaster
C0005966,POL0015527,2022-05-18,28076,Pending,Liability
C0005967,POL0052186,2021-07-27,45700,Pending,Accident
C0005968,POL0046060,2024-01-28,34788,Pending,Liability
C0005969,POL0019633,2023-04-02,22879,Open,Theft
C0005970,POL0015900,2023-10-30,35890,Closed,Theft
C0005971,POL0045565,2024-07-28,47618,Open,Accident
C0005972,POL0042344,2020-01-15,7211,Pending,Natural Disaster
C0005973,POL0064321,2022-01-26,41984,Closed,Fire
C0005974,POL0045215,2022-11-25,47254,Open,Theft
C0005975,POL0011940,2020-11-06,36550,Closed,Liability
C0005976,POL0052770,2020-07-21,36374,Open,Natural Disaster
C0005977,POL0020516,2021-12-12,4547,Open,Liability
C0005978,POL0062147,2020-11-02,14670,Pending,Fire
C0005979,POL0050873,2022-07-22,21970,Open,Liability
C0005980,POL0042128,2021-11-29,23944,Closed,Liability
C0005981,POL0052382,2023-08-29,8375,Open,Fire
C0005982,POL0062496,2020-11-25,7786,Pending,Natural Disaster
C0005983,POL0044477,2024-04-23,15997,Pending,Liability
C0005984,POL0013519,2023-01-04,46290,Pending,Theft
C0005985,POL0062905,2022-05-30,25479,Pending,Fire
C0005986,POL0056826,2023-10-18,41621,Open,Fire
C0005987,POL0053338,2020-01-16,44661,Pending,Theft
C0005988,POL0009193,2019-09-25,13516,Pending,Accident
C0005989,POL0046971,2021-12-23,20079,Closed,Accident
C0005990,POL0048220,2021-04-19,18001,Pending,Fire
C0005991,POL0013687,2019-11-06,5155,Open,Natural Disaster
C0005992,POL0013257,2020-06-27,16551,Pending,Theft
C0005993,POL0028801,2023-02-07,14381,Pending,Accident
C0005994,POL0005874,2020-01-20,4233,Closed,Natural Disaster
C0005995,POL0063304,2023-06-05,11514,Pending,Accident
C0005996,POL0028388,2023-10-31,37131,Open,Accident
C0005997,POL0041645,2020-09-03,17242,Pending,Fire
C0005998,POL0019595,2020-01-30,30934,Open,Natural Disaster
C0005999,POL0035137,2020-06-18,19504,Open,Liability
C0006000,POL0014644,2024-03-15,14144,Closed,Liability
C0006001,POL0019916,2020-08-09,34894,Open,Accident
C0006002,POL0003353,2024-07-12,35652,Pending,Natural Disaster
C0006003,POL0043259,2023-11-27,21018,Pending,Fire
C0006004,POL0032828,2024-05-07,37852,Closed,Liability
C0006005,POL0053641,2020-01-30,25611,Open,Fire
C0006006,POL0059806,2019-11-07,19721,Open,Accident
C0006007,POL0037537,2023-09-14,16883,Open,Liability
C0006008,POL0055277,2024-02-11,22998,Open,Fire
C0006009,POL0043730,2021-07-03,23487,Pending,Theft
C0006010,POL0058080,2021-09-28,21405,Open,Natural Disaster
C0006011,POL0003258,2022-03-29,32188,Open,Liability
C0006012,POL0062719,2020-10-18,44938,Pending,Liability
C0006013,POL0044615,2023-12-17,9013,Pending,Fire
C0006014,POL0001718,2022-05-16,16933,Open,Natural Disaster
C0006015,POL0034042,2024-02-04,20070,Closed,Liability
C0006016,POL0009662,2023-03-04,33421,Pending,Theft
