PremiumID,PolicyID,PremiumAmount,CommissionAmount
POL0055121,POL0055121,595,29.75
POL0055122,POL0055122,13460,2692
POL0055123,POL0055123,2218,177.44
POL0055124,POL0055124,6056,908.4
POL0055125,POL0055125,3316,663.2
POL0055126,POL0055126,2078,374.04
POL0055127,POL0055127,2670,160.2
POL0055128,POL0055128,79,6.32
POL0055129,POL0055129,4024,321.92
POL0055130,POL0055130,44720,8944
POL0055131,POL0055131,12289,983.12
POL0055132,POL0055132,58968,8255.52
POL0055133,POL0055133,2390,454.1
POL0055134,POL0055134,2569,462.42
POL0055135,POL0055135,10509,1471.26
POL0055136,POL0055136,5888,412.16
POL0055137,POL0055137,74445,8933.4
POL0055138,POL0055138,8547,1282.05
POL0055139,POL0055139,4461,312.27
POL0055140,POL0055140,2795,139.75
POL0055141,POL0055141,1577,189.24
POL0055142,POL0055142,4377,875.4
POL0055143,POL0055143,3672,293.76
POL0055144,POL0055144,39914,4390.54
POL0055145,POL0055145,536,69.68
POL0055146,POL0055146,10381,726.67
POL0055147,POL0055147,8947,984.17
POL0055148,POL0055148,2693,215.44
POL0055149,POL0055149,2839,283.9
POL0055150,POL0055150,950,57
POL0055151,POL0055151,321944,19316.64
POL0055152,POL0055152,65688,4598.16
POL0055153,POL0055153,3815,305.2
POL0055154,POL0055154,453,58.89
POL0055155,POL0055155,334,33.4
POL0055156,POL0055156,1247,87.29
POL0055157,POL0055157,504672,95887.68
POL0055158,POL0055158,1470,176.4
POL0055159,POL0055159,2747,247.23
POL0055160,POL0055160,4203,294.21
POL0055161,POL0055161,3963,475.56
POL0055162,POL0055162,1583,253.28
POL0055163,POL0055163,15371,1844.52
POL0055164,POL0055164,1293,258.6
POL0055165,POL0055165,112974,19205.58
POL0055166,POL0055166,11446,1144.6
POL0055167,POL0055167,46361,5099.71
POL0055168,POL0055168,3522,246.54
POL0055169,POL0055169,1120,112
POL0055170,POL0055170,484,43.56
POL0055171,POL0055171,4603,644.42
POL0055172,POL0055172,13375,2140
POL0055173,POL0055173,4914,982.8
POL0055174,POL0055174,1372,192.08
POL0055175,POL0055175,33670,3703.7
POL0055176,POL0055176,195020,29253
POL0055177,POL0055177,29962,4194.68
POL0055178,POL0055178,4943,988.6
POL0055179,POL0055179,275184,16511.04
POL0055180,POL0055180,10259,1744.03
POL0055181,POL0055181,2550,229.5
POL0055182,POL0055182,444,35.52
POL0055183,POL0055183,3587,502.18
POL0055184,POL0055184,13544,2302.48
POL0055185,POL0055185,4972,397.76
POL0055186,POL0055186,10705,749.35
POL0055187,POL0055187,5036,1007.2
POL0055188,POL0055188,3512,316.08
POL0055189,POL0055189,8257,1321.12
POL0055190,POL0055190,13622,681.1
POL0055191,POL0055191,143360,8601.6
POL0055192,POL0055192,16970,2715.2
POL0055193,POL0055193,1875,318.75
POL0055194,POL0055194,6576,328.8
POL0055195,POL0055195,667,53.36
POL0055196,POL0055196,20066,1805.94
POL0055197,POL0055197,1246,149.52
POL0055198,POL0055198,331184,39742.08
POL0055199,POL0055199,3644,473.72
POL0055200,POL0055200,2621,419.36
POL0055201,POL0055201,1505,105.35
POL0055202,POL0055202,4182,292.74
POL0055203,POL0055203,1470,132.3
POL0055204,POL0055204,4412,794.16
POL0055205,POL0055205,2929,468.64
POL0055206,POL0055206,5376,860.16
POL0055207,POL0055207,940,65.8
POL0055208,POL0055208,7236,578.88
POL0055209,POL0055209,137317,16478.04
POL0055210,POL0055210,380,26.6
POL0055211,POL0055211,25060,5012
POL0055212,POL0055212,3440,378.4
POL0055213,POL0055213,542,97.56
POL0055214,POL0055214,929,55.74
POL0055215,POL0055215,8664,1559.52
POL0055216,POL0055216,1751,105.06
POL0055217,POL0055217,2020,404
POL0055218,POL0055218,6153,615.3
POL0055219,POL0055219,8925,1428
POL0055220,POL0055220,2265,181.2
POL0055221,POL0055221,3786,567.9
POL0055222,POL0055222,70227,11938.59
POL0055223,POL0055223,6726,470.82
POL0055224,POL0055224,2340,468
POL0055225,POL0055225,20556,4111.2
POL0055226,POL0055226,4087,449.57
POL0055227,POL0055227,6982,1396.4
POL0055228,POL0055228,909,109.08
POL0055229,POL0055229,6965,1044.75
POL0055230,POL0055230,4887,879.66
POL0055231,POL0055231,1026,133.38
POL0055232,POL0055232,2309,115.45
POL0055233,POL0055233,2293,412.74
POL0055234,POL0055234,47839,7654.24
POL0055235,POL0055235,3546,460.98
POL0055236,POL0055236,1003,130.39
POL0055237,POL0055237,14150,1556.5
POL0055238,POL0055238,9322,1118.64
POL0055239,POL0055239,696,118.32
POL0055240,POL0055240,1830,256.2
POL0055241,POL0055241,4438,310.66
POL0055242,POL0055242,8542,1195.88
POL0055243,POL0055243,3518,351.8
POL0055244,POL0055244,6646,1329.2
POL0055245,POL0055245,2148,236.28
POL0055246,POL0055246,543,27.15
POL0055247,POL0055247,7021,561.68
POL0055248,POL0055248,2166,433.2
POL0055249,POL0055249,122,15.86
POL0055250,POL0055250,4019,683.23
POL0055251,POL0055251,246,31.98
POL0055252,POL0055252,3046,335.06
POL0055253,POL0055253,4279,299.53
POL0055254,POL0055254,8306,415.3
POL0055255,POL0055255,10466,1360.58
POL0055256,POL0055256,441,66.15
POL0055257,POL0055257,81007,10530.91
POL0055258,POL0055258,20238,1619.04
POL0055259,POL0055259,24224,3633.6
POL0055260,POL0055260,4335,303.45
POL0055261,POL0055261,20031,2403.72
POL0055262,POL0055262,5951,654.61
POL0055263,POL0055263,57528,5752.8
POL0055264,POL0055264,51366,6163.92
POL0055265,POL0055265,23309,3496.35
POL0055266,POL0055266,9443,566.58
POL0055267,POL0055267,2252,292.76
POL0055268,POL0055268,637,70.07
POL0055269,POL0055269,693,34.65
POL0055270,POL0055270,1664,166.4
POL0055271,POL0055271,5424,433.92
POL0055272,POL0055272,1239,86.73
POL0055273,POL0055273,937,159.29
POL0055274,POL0055274,5933,1127.27
POL0055275,POL0055275,5049,252.45
POL0055276,POL0055276,1824,237.12
POL0055277,POL0055277,3366,639.54
POL0055278,POL0055278,4756,665.84
POL0055279,POL0055279,3720,409.2
POL0055280,POL0055280,4874,828.58
POL0055281,POL0055281,101994,6119.64
POL0055282,POL0055282,1244,223.92
POL0055283,POL0055283,1982,356.76
POL0055284,POL0055284,53040,9547.2
POL0055285,POL0055285,4372,524.64
POL0055286,POL0055286,389,38.9
POL0055287,POL0055287,1001,110.11
POL0055288,POL0055288,66024,5281.92
POL0055289,POL0055289,837,83.7
POL0055290,POL0055290,1330,239.4
POL0055291,POL0055291,4566,821.88
POL0055292,POL0055292,10682,1068.2
POL0055293,POL0055293,14402,1008.14
POL0055294,POL0055294,5368,697.84
POL0055295,POL0055295,1337,254.03
POL0055296,POL0055296,3495,244.65
POL0055297,POL0055297,627,106.59
POL0055298,POL0055298,3549,496.86
POL0055299,POL0055299,249,29.88
POL0055300,POL0055300,4225,380.25
POL0055301,POL0055301,4975,348.25
POL0055302,POL0055302,12664,633.2
POL0055303,POL0055303,8981,1616.58
POL0055304,POL0055304,12975,1038
POL0055305,POL0055305,78432,4705.92
POL0055306,POL0055306,3438,275.04
POL0055307,POL0055307,7173,1219.41
POL0055308,POL0055308,2270,340.5
POL0055309,POL0055309,1431,143.1
POL0055310,POL0055310,7198,359.9
POL0055311,POL0055311,27314,4916.52
POL0055312,POL0055312,3436,515.4
POL0055313,POL0055313,1947,253.11
POL0055314,POL0055314,940,141
POL0055315,POL0055315,5261,999.59
POL0055316,POL0055316,7640,1528
POL0055317,POL0055317,2492,124.6
POL0055318,POL0055318,3790,568.5
POL0055319,POL0055319,3870,425.7
POL0055320,POL0055320,39700,5558
POL0055321,POL0055321,22740,1364.4
POL0055322,POL0055322,1041,166.56
POL0055323,POL0055323,11136,1559.04
POL0055324,POL0055324,440608,35248.64
POL0055325,POL0055325,75048,9005.76
POL0055326,POL0055326,2357,447.83
POL0055327,POL0055327,3670,513.8
POL0055328,POL0055328,1727,293.59
POL0055329,POL0055329,2847,455.52
POL0055330,POL0055330,2759,193.13
POL0055331,POL0055331,2255,248.05
POL0055332,POL0055332,128,7.68
POL0055333,POL0055333,13656,1911.84
POL0055334,POL0055334,4697,563.64
POL0055335,POL0055335,5400,1080
POL0055336,POL0055336,49363,5429.93
POL0055337,POL0055337,2018,322.88
POL0055338,POL0055338,2554,255.4
POL0055339,POL0055339,1179,82.53
POL0055340,POL0055340,1577,283.86
POL0055341,POL0055341,1621,291.78
POL0055342,POL0055342,1749,332.31
POL0055343,POL0055343,13712,685.6
POL0055344,POL0055344,3376,303.84
POL0055345,POL0055345,1807,271.05
POL0055346,POL0055346,4623,508.53
POL0055347,POL0055347,955,105.05
POL0055348,POL0055348,29126,3203.86
POL0055349,POL0055349,8522,1704.4
POL0055350,POL0055350,2759,441.44
POL0055351,POL0055351,11629,1976.93
POL0055352,POL0055352,4116,246.96
POL0055353,POL0055353,30526,5189.42
POL0055354,POL0055354,3546,673.74
POL0055355,POL0055355,7515,601.2
POL0055356,POL0055356,262976,36816.64
POL0055357,POL0055357,5750,460
POL0055358,POL0055358,963,125.19
POL0055359,POL0055359,6895,1034.25
POL0055360,POL0055360,1948,272.72
POL0055361,POL0055361,498,94.62
POL0055362,POL0055362,29350,2935
POL0055363,POL0055363,391,74.29
POL0055364,POL0055364,1661,166.1
POL0055365,POL0055365,1092,131.04
POL0055366,POL0055366,11364,909.12
POL0055367,POL0055367,572,34.32
POL0055368,POL0055368,3382,574.94
POL0055369,POL0055369,578,69.36
POL0055370,POL0055370,31003,5890.57
POL0055371,POL0055371,1718,154.62
POL0055372,POL0055372,62967,8185.71
POL0055373,POL0055373,1569,109.83
POL0055374,POL0055374,1186,213.48
POL0055375,POL0055375,5671,907.36
POL0055376,POL0055376,123439,8640.73
POL0055377,POL0055377,1842,239.46
POL0055378,POL0055378,28904,3757.52
POL0055379,POL0055379,2042,367.56
POL0055380,POL0055380,3332,466.48
POL0055381,POL0055381,9216,1658.88
POL0055382,POL0055382,5132,667.16
POL0055383,POL0055383,4953,544.83
POL0055384,POL0055384,25731,1801.17
POL0055385,POL0055385,4137,206.85
POL0055386,POL0055386,2017,342.89
POL0055387,POL0055387,11844,829.08
POL0055388,POL0055388,915,54.9
POL0055389,POL0055389,2465,147.9
POL0055390,POL0055390,9013,721.04
POL0055391,POL0055391,15418,1541.8
POL0055392,POL0055392,288,51.84
POL0055393,POL0055393,6816,817.92
POL0055394,POL0055394,4471,268.26
POL0055395,POL0055395,4094,491.28
POL0055396,POL0055396,5726,400.82
POL0055397,POL0055397,14237,711.85
POL0055398,POL0055398,22887,3433.05
POL0055399,POL0055399,13021,2473.99
POL0055400,POL0055400,4362,218.1
POL0055401,POL0055401,3260,391.2
POL0055402,POL0055402,1404,196.56
POL0055403,POL0055403,2228,222.8
POL0055404,POL0055404,1150,126.5
POL0055405,POL0055405,869,95.59
POL0055406,POL0055406,1060,53
POL0055407,POL0055407,2171,108.55
POL0055408,POL0055408,7708,1156.2
POL0055409,POL0055409,4543,636.02
POL0055410,POL0055410,8222,1151.08
POL0055411,POL0055411,1490,134.1
POL0055412,POL0055412,5708,1027.44
POL0055413,POL0055413,585,29.25
POL0055414,POL0055414,16960,1865.6
POL0055415,POL0055415,9616,1057.76
POL0055416,POL0055416,29126,1456.3
POL0055417,POL0055417,325,19.5
POL0055418,POL0055418,893,98.23
POL0055419,POL0055419,1210,145.2
POL0055420,POL0055420,4829,869.22
POL0055421,POL0055421,8533,597.31
POL0055422,POL0055422,3252,585.36
POL0055423,POL0055423,2551,306.12
POL0055424,POL0055424,1102,66.12
POL0055425,POL0055425,11838,1183.8
POL0055426,POL0055426,7096,1348.24
POL0055427,POL0055427,2362,141.72
POL0055428,POL0055428,2307,322.98
POL0055429,POL0055429,11418,1712.7
POL0055430,POL0055430,6570,328.5
POL0055431,POL0055431,119168,9533.44
POL0055432,POL0055432,13203,1716.39
POL0055433,POL0055433,5707,399.49
POL0055434,POL0055434,71999,5759.92
POL0055435,POL0055435,1377,123.93
POL0055436,POL0055436,4854,291.24
POL0055437,POL0055437,7692,1538.4
POL0055438,POL0055438,2799,223.92
POL0055439,POL0055439,3838,498.94
POL0055440,POL0055440,5258,1051.6
POL0055441,POL0055441,2897,492.49
POL0055442,POL0055442,305,48.8
POL0055443,POL0055443,16559,1987.08
POL0055444,POL0055444,2729,245.61
POL0055445,POL0055445,3570,357
POL0055446,POL0055446,2435,487
POL0055447,POL0055447,1665,133.2
POL0055448,POL0055448,6472,906.08
POL0055449,POL0055449,5426,271.3
POL0055450,POL0055450,2264,249.04
POL0055451,POL0055451,1240,161.2
POL0055452,POL0055452,3394,271.52
POL0055453,POL0055453,14544,872.64
POL0055454,POL0055454,6324,695.64
POL0055455,POL0055455,2528,303.36
POL0055456,POL0055456,31982,2878.38
POL0055457,POL0055457,280,50.4
POL0055458,POL0055458,5447,708.11
POL0055459,POL0055459,922,175.18
POL0055460,POL0055460,592,41.44
POL0055461,POL0055461,3677,330.93
POL0055462,POL0055462,9582,958.2
POL0055463,POL0055463,3876,426.36
POL0055464,POL0055464,2247,224.7
POL0055465,POL0055465,56672,10200.96
POL0055466,POL0055466,14603,1460.3
POL0055467,POL0055467,5592,1062.48
POL0055468,POL0055468,2920,379.6
POL0055469,POL0055469,2724,354.12
POL0055470,POL0055470,966,96.6
POL0055471,POL0055471,10056,1910.64
POL0055472,POL0055472,23738,3560.7
POL0055473,POL0055473,469,28.14
POL0055474,POL0055474,1031,175.27
POL0055475,POL0055475,4407,352.56
POL0055476,POL0055476,36912,5905.92
POL0055477,POL0055477,45310,4531
POL0055478,POL0055478,66269,9940.35
POL0055479,POL0055479,27807,5561.4
POL0055480,POL0055480,7617,533.19
POL0055481,POL0055481,104643,14650.02
POL0055482,POL0055482,747,82.17
POL0055483,POL0055483,6306,819.78
POL0055484,POL0055484,4203,588.42
POL0055485,POL0055485,270536,40580.4
POL0055486,POL0055486,5715,514.35
POL0055487,POL0055487,19243,962.15
POL0055488,POL0055488,1701,119.07
POL0055489,POL0055489,1640,278.8
POL0055490,POL0055490,28371,2269.68
POL0055491,POL0055491,3580,537
POL0055492,POL0055492,8254,825.4
POL0055493,POL0055493,52815,10563
POL0055494,POL0055494,693,62.37
POL0055495,POL0055495,13499,1889.86
POL0055496,POL0055496,231672,41700.96
POL0055497,POL0055497,1663,266.08
POL0055498,POL0055498,5272,948.96
POL0055499,POL0055499,1017,152.55
POL0055500,POL0055500,4531,815.58
POL0055501,POL0055501,3157,441.98
POL0055502,POL0055502,3191,382.92
POL0055503,POL0055503,5574,836.1
POL0055504,POL0055504,237,11.85
POL0055505,POL0055505,6185,432.95
POL0055506,POL0055506,2103,252.36
POL0055507,POL0055507,11903,714.18
POL0055508,POL0055508,2808,421.2
POL0055509,POL0055509,118,10.62
POL0055510,POL0055510,5788,578.8
POL0055511,POL0055511,71,9.94
POL0055512,POL0055512,730,36.5
POL0055513,POL0055513,4204,756.72
POL0055514,POL0055514,27405,2466.45
POL0055515,POL0055515,2132,277.16
POL0055516,POL0055516,21276,3616.92
POL0055517,POL0055517,8109,973.08
POL0055518,POL0055518,176,21.12
POL0055519,POL0055519,1270,114.3
POL0055520,POL0055520,12550,1004
POL0055521,POL0055521,1218,194.88
POL0055522,POL0055522,1436,272.84
POL0055523,POL0055523,3446,172.3
POL0055524,POL0055524,3436,171.8
POL0055525,POL0055525,2718,434.88
POL0055526,POL0055526,1192,143.04
POL0055527,POL0055527,3180,604.2
POL0055528,POL0055528,522,57.42
POL0055529,POL0055529,1420,255.6
POL0055530,POL0055530,20710,2692.3
POL0055531,POL0055531,69069,5525.52
POL0055532,POL0055532,32008,6401.6
POL0055533,POL0055533,7047,845.64
POL0055534,POL0055534,1694,203.28
POL0055535,POL0055535,3233,614.27
POL0055536,POL0055536,13291,1329.1
POL0055537,POL0055537,1256,188.4
POL0055538,POL0055538,30272,2724.48
POL0055539,POL0055539,19562,2347.44
POL0055540,POL0055540,57936,2896.8
POL0055541,POL0055541,1118,156.52
POL0055542,POL0055542,1524,213.36
POL0055543,POL0055543,2559,511.8
POL0055544,POL0055544,2251,427.69
POL0055545,POL0055545,62118,3105.9
POL0055546,POL0055546,9367,843.03
POL0055547,POL0055547,1758,334.02
POL0055548,POL0055548,1386,277.2
POL0055549,POL0055549,2387,143.22
POL0055550,POL0055550,3846,384.6
POL0055551,POL0055551,2490,174.3
POL0055552,POL0055552,19537,2344.44
POL0055553,POL0055553,2190,240.9
POL0055554,POL0055554,1923,384.6
POL0055555,POL0055555,29344,2054.08
POL0055556,POL0055556,1015,192.85
POL0055557,POL0055557,3335,466.9
POL0055558,POL0055558,640,70.4
POL0055559,POL0055559,2272,408.96
POL0055560,POL0055560,154,15.4
POL0055561,POL0055561,1139,182.24
POL0055562,POL0055562,1217,243.4
POL0055563,POL0055563,3572,178.6
POL0055564,POL0055564,1338,214.08
POL0055565,POL0055565,1685,286.45
POL0055566,POL0055566,4169,792.11
POL0055567,POL0055567,1704,170.4
POL0055568,POL0055568,565,101.7
POL0055569,POL0055569,8199,1147.86
POL0055570,POL0055570,3244,648.8
POL0055571,POL0055571,1730,311.4
POL0055572,POL0055572,5775,808.5
POL0055573,POL0055573,5894,1060.92
POL0055574,POL0055574,14458,2891.6
POL0055575,POL0055575,1984,357.12
POL0055576,POL0055576,4186,334.88
POL0055577,POL0055577,4961,446.49
POL0055578,POL0055578,25632,3075.84
POL0055579,POL0055579,1460,146
POL0055580,POL0055580,7252,435.12
POL0055581,POL0055581,5618,730.34
POL0055582,POL0055582,713,49.91
POL0055583,POL0055583,1013,111.43
POL0055584,POL0055584,5749,919.84
POL0055585,POL0055585,76558,8421.38
POL0055586,POL0055586,1509,105.63
POL0055587,POL0055587,952,142.8
POL0055588,POL0055588,485,58.2
POL0055589,POL0055589,4207,252.42
POL0055590,POL0055590,4919,688.66
POL0055591,POL0055591,395,23.7
POL0055592,POL0055592,24020,1681.4
POL0055593,POL0055593,15817,1107.19
POL0055594,POL0055594,51240,8198.4
POL0055595,POL0055595,5004,950.76
POL0055596,POL0055596,69370,4855.9
POL0055597,POL0055597,5396,593.56
POL0055598,POL0055598,10172,1932.68
POL0055599,POL0055599,2376,308.88
POL0055600,POL0055600,3946,789.2
POL0055601,POL0055601,17279,1209.53
POL0055602,POL0055602,627,31.35
POL0055603,POL0055603,3686,294.88
POL0055604,POL0055604,5466,601.26
POL0055605,POL0055605,21658,1949.22
POL0055606,POL0055606,2652,477.36
POL0055607,POL0055607,139317,16718.04
POL0055608,POL0055608,13923,1809.99
POL0055609,POL0055609,4798,287.88
POL0055610,POL0055610,1594,318.8
POL0055611,POL0055611,103320,8265.6
POL0055612,POL0055612,5994,599.4
POL0055613,POL0055613,1201,216.18
POL0055614,POL0055614,37234,1861.7
POL0055615,POL0055615,816,73.44
POL0055616,POL0055616,1585,253.6
POL0055617,POL0055617,18183,2363.79
POL0055618,POL0055618,1778,142.24
POL0055619,POL0055619,3587,179.35
POL0055620,POL0055620,1255,200.8
POL0055621,POL0055621,789,55.23
POL0055622,POL0055622,503,75.45
POL0055623,POL0055623,6480,1166.4
POL0055624,POL0055624,1660,232.4
POL0055625,POL0055625,5689,1080.91
POL0055626,POL0055626,3470,451.1
POL0055627,POL0055627,6174,1173.06
POL0055628,POL0055628,21126,3380.16
POL0055629,POL0055629,3772,565.8
POL0055630,POL0055630,12254,857.78
POL0055631,POL0055631,6300,378
POL0055632,POL0055632,2884,432.6
POL0055633,POL0055633,5368,322.08
POL0055634,POL0055634,18963,2275.56
POL0055635,POL0055635,12432,1989.12
POL0055636,POL0055636,31115,5911.85
POL0055637,POL0055637,14810,2221.5
POL0055638,POL0055638,936,121.68
POL0055639,POL0055639,37117,6681.06
POL0055640,POL0055640,888,71.04
POL0055641,POL0055641,216,15.12
POL0055642,POL0055642,2494,374.1
POL0055643,POL0055643,827,99.24
POL0055644,POL0055644,3422,342.2
POL0055645,POL0055645,3010,361.2
POL0055646,POL0055646,719,122.23
POL0055647,POL0055647,4571,914.2
POL0055648,POL0055648,1768,194.48
POL0055649,POL0055649,107780,18322.6
POL0055650,POL0055650,7869,1495.11
POL0055651,POL0055651,457128,77711.76
POL0055652,POL0055652,103761,9338.49
POL0055653,POL0055653,10486,629.16
POL0055654,POL0055654,7696,1077.44
POL0055655,POL0055655,6376,828.88
POL0055656,POL0055656,27607,3864.98
POL0055657,POL0055657,220,17.6
POL0055658,POL0055658,2115,190.35
POL0055659,POL0055659,8553,1454.01
POL0055660,POL0055660,1665,316.35
POL0055661,POL0055661,3970,397
POL0055662,POL0055662,3432,205.92
POL0055663,POL0055663,8046,402.3
POL0055664,POL0055664,17007,2551.05
POL0055665,POL0055665,1940,97
POL0055666,POL0055666,3260,260.8
POL0055667,POL0055667,78165,6253.2
POL0055668,POL0055668,8813,1498.21
POL0055669,POL0055669,928,176.32
POL0055670,POL0055670,691,48.37
POL0055671,POL0055671,8594,945.34
POL0055672,POL0055672,7539,1357.02
POL0055673,POL0055673,2497,499.4
POL0055674,POL0055674,8154,896.94
POL0055675,POL0055675,14198,1987.72
POL0055676,POL0055676,845,84.5
